Square_Footage,Num_Bedrooms,Num_Bathrooms,Year_Built,Lot_Size,Garage_Size,Neighborhood_Quality,House_Price
2651.0,5.0,3.0,1970.0,2.715045418320837,1.0,6.0,601083.947569366
4518.0,4.0,2.0,1971.0,1.377540411973771,2.0,2.0,926094.1390762049
3610.0,1.0,2.0,1979.0,3.434418778467428,1.0,6.0,774150.0468123948
2470.0,2.0,3.0,1974.0,4.014137103737407,0.0,4.0,543160.4942000011
697.0,1.0,3.0,1977.0,4.061585934002835,1.0,9.0,202427.97400689824
3126.0,2.0,1.0,2014.0,3.211114238165548,0.0,1.0,708104.0557380343
1702.0,2.0,3.0,1994.0,2.8023736213355632,0.0,8.0,402002.4844273374
2535.0,1.0,2.0,2017.0,0.774532143524277,2.0,5.0,533656.3940212176
977.0,5.0,1.0,1956.0,1.7952408448322263,2.0,1.0,214146.49100738543
1754.0,2.0,2.0,1998.0,0.9197215105017644,2.0,4.0,398823.2673263778
1422.0,1.0,1.0,1958.0,4.837204223953131,1.0,1.0,313266.83650286886
919.0,2.0,3.0,1985.0,1.1078606580159231,2.0,6.0,217213.6452196605
2704.0,3.0,2.0,1950.0,1.1829893443299593,0.0,2.0,539133.0843265855
3097.0,5.0,1.0,1959.0,4.503094782487215,2.0,5.0,697909.6503581115
1620.0,4.0,1.0,1985.0,4.74767727564406,2.0,7.0,418003.15725851554
3568.0,2.0,3.0,2022.0,3.9462306765570943,1.0,2.0,818706.7764361517
1450.0,3.0,3.0,1995.0,0.5243221565270144,1.0,6.0,325738.14789058163
2836.0,4.0,3.0,1981.0,0.5060582193045366,0.0,6.0,605369.8615424815
2743.0,4.0,2.0,1981.0,2.2014534640435284,1.0,5.0,606157.4972713309
3145.0,2.0,1.0,1955.0,1.1452791650490164,2.0,5.0,613606.1874695573
2357.0,1.0,3.0,1997.0,0.5827376396821877,1.0,3.0,503962.1877251642
2365.0,2.0,2.0,1987.0,2.588300102320271,0.0,10.0,510534.1603835063
3412.0,3.0,2.0,1966.0,4.743778538331372,2.0,10.0,744040.0563316267
3353.0,4.0,2.0,1976.0,1.9571880870609413,0.0,2.0,701368.1143168806
3728.0,2.0,3.0,2003.0,3.4751330529291344,1.0,7.0,816939.5874308393
4219.0,1.0,3.0,1999.0,3.435059089095984,1.0,1.0,907601.7861704028
3728.0,2.0,1.0,1984.0,1.629860466493255,0.0,6.0,771385.1497807608
2871.0,5.0,1.0,1974.0,3.4269136197073893,2.0,6.0,636552.7524853058
3391.0,1.0,3.0,1977.0,1.4555028842910107,1.0,3.0,694917.3008745462
4256.0,3.0,2.0,1964.0,1.0490333610960008,1.0,2.0,852368.6069601658
4725.0,4.0,2.0,1953.0,3.6562247850186056,2.0,2.0,993240.2813625648
594.0,2.0,2.0,2022.0,1.0104836769676253,1.0,9.0,158856.84303466187
3174.0,1.0,1.0,1976.0,4.986091483652099,0.0,5.0,678385.989963216
2455.0,5.0,2.0,1975.0,1.325535805176032,1.0,7.0,531945.983279591
1293.0,1.0,1.0,1968.0,3.173638382404059,1.0,5.0,279607.45517641783
2334.0,5.0,1.0,1966.0,2.3511855713566523,2.0,7.0,515300.5927029035
2616.0,3.0,2.0,1992.0,1.068738900825502,0.0,4.0,542247.1622628621
4606.0,4.0,2.0,1990.0,0.6252975840983603,2.0,8.0,974421.4462019108
3825.0,3.0,3.0,1991.0,3.30229527031775,1.0,10.0,843637.4594569862
3419.0,2.0,3.0,1999.0,4.130409037051067,1.0,10.0,772740.0707275409
3097.0,1.0,2.0,1989.0,4.289070476780348,2.0,7.0,685644.2336178538
3705.0,5.0,1.0,1988.0,2.672210628846205,2.0,10.0,808905.5849604708
1314.0,5.0,1.0,1972.0,3.998549602320735,2.0,5.0,341956.2674322983
845.0,1.0,1.0,2001.0,3.5278121006984517,0.0,6.0,222673.0658697626
2849.0,1.0,1.0,1996.0,3.7591453737461,1.0,5.0,604718.223692736
862.0,2.0,1.0,2012.0,2.716695523498164,2.0,7.0,234762.8244790115
2943.0,3.0,3.0,2018.0,3.350352831089572,1.0,2.0,690305.8227623077
2765.0,5.0,2.0,1992.0,4.124866611092257,0.0,5.0,652434.7052233267
2688.0,2.0,3.0,1997.0,2.2904787900066035,0.0,10.0,601890.2919093702
3505.0,3.0,1.0,1983.0,4.126905053904126,0.0,3.0,753186.167662594
3781.0,2.0,1.0,1989.0,3.1640757925507828,0.0,9.0,792681.5184200833
1484.0,5.0,1.0,2010.0,1.246554609668538,1.0,6.0,360372.9780385626
2139.0,1.0,1.0,1999.0,0.6110787075106308,0.0,10.0,422950.9047116141
1327.0,1.0,2.0,2016.0,2.1323912017961844,0.0,3.0,312914.00307582016
3230.0,3.0,1.0,2011.0,2.960133477333529,2.0,7.0,734110.0243598827
4031.0,4.0,2.0,2007.0,4.279191584915697,0.0,4.0,899849.5188200921
4951.0,3.0,1.0,1982.0,1.073685560631108,2.0,3.0,1017583.4273609958
3435.0,4.0,2.0,1965.0,4.100928564576106,0.0,8.0,729494.9061684583
4376.0,2.0,3.0,1997.0,4.383540707302521,0.0,4.0,953339.7306451156
626.0,2.0,1.0,1959.0,1.178093691503752,2.0,1.0,113576.5123703764
3677.0,5.0,2.0,1987.0,4.332174436868986,0.0,6.0,847131.2132821754
3556.0,4.0,3.0,1968.0,4.961541055292564,1.0,10.0,796875.0927818617
1103.0,5.0,1.0,1985.0,3.770774739717069,1.0,1.0,280149.1863612468
3949.0,1.0,1.0,2008.0,4.0314635682124464,0.0,5.0,833283.0644545743
4646.0,4.0,1.0,2012.0,4.974868704014931,1.0,7.0,1046163.3264236908
4033.0,3.0,2.0,1995.0,3.224665627366754,2.0,6.0,889107.6929684004
3867.0,1.0,2.0,1952.0,1.8854887190731224,0.0,2.0,760436.8893623694
3868.0,1.0,3.0,2014.0,4.26888875334225,0.0,4.0,864309.0323581436
4297.0,3.0,2.0,1957.0,3.2651859988023406,2.0,2.0,910000.3859570916
2292.0,1.0,2.0,2000.0,3.1153794067443044,2.0,1.0,512734.7788937932
3361.0,4.0,1.0,2022.0,1.6413599998131725,2.0,3.0,762769.5055574658
3976.0,5.0,1.0,1955.0,3.90350421312299,0.0,3.0,827432.4143465807
3917.0,1.0,1.0,1988.0,0.8675027413704332,2.0,7.0,780363.0627911759
2145.0,4.0,1.0,2009.0,4.659291818575976,2.0,1.0,524818.9633293215
1705.0,2.0,1.0,1977.0,1.9662055734671813,1.0,9.0,354744.6305953098
3530.0,4.0,1.0,2003.0,1.074985937554957,1.0,6.0,754662.1768906609
3372.0,5.0,1.0,1986.0,2.4906493989608847,0.0,4.0,733900.7559066785
3572.0,4.0,3.0,1958.0,0.6911145916543993,1.0,3.0,729385.5524036873
2354.0,3.0,3.0,2005.0,3.5808178741923484,1.0,3.0,556236.7348047679
4521.0,5.0,3.0,2008.0,4.5621747970041024,2.0,2.0,1039730.2135109294
3208.0,2.0,3.0,1951.0,4.267683532123289,2.0,2.0,672640.7862957919
4002.0,3.0,1.0,2010.0,1.073162630515465,1.0,10.0,860129.7292090545
1832.0,4.0,3.0,2007.0,1.0682201169847934,1.0,5.0,432387.0410257919
701.0,5.0,1.0,2009.0,4.160455170459189,1.0,9.0,246717.9663664509
4007.0,2.0,3.0,1989.0,4.659144235714022,0.0,2.0,897176.5668201512
4712.0,3.0,2.0,1985.0,2.573014234250701,0.0,2.0,976572.7481782682
1074.0,2.0,3.0,1986.0,2.7453700261119467,0.0,6.0,251724.67925135957
1036.0,4.0,3.0,1967.0,1.9321791862357665,1.0,10.0,238220.4845448509
2125.0,2.0,1.0,2012.0,4.524193032153863,1.0,2.0,514184.1816653132
2622.0,1.0,3.0,1971.0,3.4020630738156017,0.0,4.0,561747.2624036099
885.0,3.0,2.0,1960.0,1.797132097253158,0.0,6.0,194353.7361399757
3781.0,2.0,1.0,2007.0,1.844522919744132,1.0,5.0,826587.7969711117
974.0,4.0,1.0,2006.0,4.51040032878621,2.0,1.0,280961.6803897855
917.0,4.0,3.0,1953.0,0.5613531075761966,0.0,6.0,191907.6525048871
4100.0,2.0,1.0,1956.0,1.9522695772698728,1.0,1.0,809712.7379333257
1454.0,4.0,1.0,2010.0,2.9946050654736607,1.0,3.0,369854.9244932172
1705.0,5.0,1.0,2003.0,1.166978579446961,2.0,10.0,400306.9574091656
4620.0,5.0,1.0,2017.0,0.914444393898154,1.0,5.0,985628.9692003924
2490.0,5.0,1.0,1950.0,4.16874348990752,1.0,10.0,567376.4006946473
4072.0,1.0,1.0,2004.0,4.524819748918283,0.0,5.0,889695.2695039134
4880.0,2.0,2.0,1952.0,4.206228893591852,0.0,10.0,1004325.3931894517
4658.0,1.0,3.0,1987.0,4.544545503818065,2.0,6.0,1021278.340082141
3213.0,4.0,2.0,1950.0,2.989003869762672,2.0,10.0,665309.7683934513
2703.0,1.0,1.0,1987.0,4.155161544456538,1.0,8.0,576620.3718535388
3620.0,4.0,1.0,1978.0,2.228191872759952,0.0,5.0,738643.2007694525
1466.0,4.0,3.0,1954.0,3.4982053766556733,2.0,1.0,343678.93524860224
3932.0,3.0,2.0,1970.0,4.94975989125124,2.0,5.0,865263.3836358162
1188.0,5.0,3.0,2020.0,1.5157747572760734,2.0,3.0,342365.20713846444
4743.0,4.0,2.0,2016.0,2.254548858309863,1.0,4.0,1037911.6519852468
4201.0,3.0,1.0,1996.0,2.660213197895385,0.0,8.0,876992.62965777
841.0,5.0,3.0,1984.0,1.1210696915902327,2.0,7.0,238047.5927999937
2224.0,4.0,3.0,2017.0,0.8646737470927555,0.0,5.0,518166.38138878136
4922.0,4.0,1.0,2018.0,4.23375289844731,2.0,2.0,1108236.8362913695
2292.0,1.0,3.0,1950.0,4.895574677724138,2.0,6.0,483905.9983899615
2259.0,1.0,2.0,2017.0,2.321262787233464,0.0,6.0,509733.85039647983
3712.0,5.0,2.0,1961.0,0.8944242628759398,0.0,10.0,747938.7115439639
1489.0,4.0,2.0,2009.0,0.7961529231075941,0.0,10.0,347769.0613211003
2762.0,2.0,2.0,1976.0,4.5109319286213445,1.0,6.0,619407.6279156839
2982.0,1.0,1.0,2005.0,2.5871641237745595,2.0,9.0,646118.3979191775
1451.0,5.0,3.0,1972.0,1.940122924530764,1.0,8.0,338786.44407016825
1222.0,4.0,2.0,1974.0,2.644075720577298,0.0,8.0,291123.86737050366
3889.0,4.0,1.0,1970.0,1.932368426115563,2.0,1.0,796470.173239297
2579.0,2.0,3.0,2010.0,2.70066098888429,1.0,5.0,603812.5887922472
3217.0,5.0,3.0,2012.0,4.368003786130716,2.0,7.0,779867.2165969982
2832.0,4.0,1.0,2001.0,3.1653561697794306,1.0,6.0,656065.8419892447
3876.0,1.0,1.0,1974.0,3.625941977645789,0.0,5.0,793323.8127937265
2000.0,2.0,2.0,2004.0,2.1410180430545145,1.0,8.0,448879.5107617519
785.0,5.0,3.0,1995.0,3.8232764532973342,2.0,3.0,262707.27893308154
3995.0,2.0,3.0,1981.0,3.4997768819571755,2.0,6.0,872258.3925462884
2565.0,1.0,1.0,2004.0,1.038028989884254,2.0,5.0,530476.1232749791
1268.0,5.0,3.0,1954.0,3.0768928390201307,2.0,8.0,321199.3469094537
3557.0,2.0,2.0,1985.0,1.655345733393911,0.0,4.0,730405.6620242158
4789.0,3.0,3.0,1998.0,4.118430513351168,1.0,8.0,1033816.8247013512
2661.0,1.0,1.0,2007.0,2.416719688101228,0.0,10.0,564747.6546436538
3793.0,1.0,1.0,1988.0,4.976078743384193,0.0,2.0,804450.0990071343
1446.0,1.0,2.0,2010.0,0.916251970725337,0.0,9.0,316282.80679770344
3835.0,3.0,2.0,1958.0,4.011565382330714,2.0,9.0,806269.4033782159
4650.0,3.0,3.0,1955.0,3.531657800939704,2.0,10.0,988234.6180212416
1981.0,4.0,3.0,1984.0,3.9537447376581754,2.0,10.0,489595.4124613424
2401.0,2.0,1.0,1988.0,1.8838840797070533,1.0,6.0,504682.30124801846
3951.0,4.0,2.0,1971.0,2.714245202220803,2.0,4.0,851472.5994111879
4564.0,2.0,2.0,1990.0,4.084288338756688,1.0,4.0,991703.3944221088
554.0,3.0,2.0,1954.0,1.5464359922938475,2.0,6.0,120795.5523667112
2323.0,3.0,3.0,1991.0,1.5171493855489344,2.0,5.0,511645.2377877411
3962.0,4.0,2.0,2016.0,2.979729289827196,0.0,6.0,868356.2431862867
3579.0,5.0,1.0,1979.0,2.856036107884351,0.0,7.0,765780.0440479134
1332.0,4.0,1.0,2006.0,1.7701811168581978,0.0,7.0,317780.5942863934
4908.0,2.0,3.0,2022.0,1.8413404273617024,1.0,9.0,1058290.680940349
3306.0,4.0,3.0,1978.0,1.7503032344295448,1.0,8.0,708003.0797050629
2990.0,1.0,2.0,1986.0,3.9718042789931935,2.0,6.0,663456.3939054122
827.0,2.0,3.0,1962.0,3.4335538950310727,1.0,6.0,198773.4757127592
3810.0,2.0,1.0,1981.0,4.245877325346138,2.0,5.0,821117.7482116626
3800.0,5.0,2.0,1995.0,4.889628627413098,1.0,1.0,888184.3038431654
4175.0,3.0,1.0,1972.0,2.633739333223939,1.0,9.0,869924.3421379088
3554.0,2.0,2.0,1994.0,0.8001224663245199,1.0,9.0,734201.4615779822
2643.0,3.0,3.0,1966.0,0.7164153968541594,0.0,9.0,530326.7865334606
1811.0,4.0,2.0,2015.0,1.8304926767222864,1.0,8.0,436325.0761836845
3691.0,1.0,2.0,1955.0,4.696450652086029,0.0,10.0,758140.6272517709
3038.0,5.0,1.0,1967.0,2.854458747368937,0.0,3.0,647006.812552705
4483.0,3.0,1.0,1971.0,1.723039322360581,1.0,1.0,921002.248222852
664.0,2.0,2.0,1982.0,2.296250575299588,2.0,8.0,170024.87591657112
4777.0,3.0,3.0,1979.0,3.1936779833210185,2.0,7.0,1009807.4390560028
1322.0,2.0,3.0,1981.0,3.43827346162029,2.0,5.0,345655.79485490214
1443.0,3.0,1.0,1991.0,1.1926377940230726,1.0,10.0,320689.2188217977
4925.0,2.0,3.0,1959.0,4.896642544453292,2.0,7.0,1034380.2041616676
1274.0,4.0,1.0,1985.0,2.95147502142255,0.0,10.0,304653.63604893
2698.0,2.0,3.0,1983.0,1.1105974300652568,2.0,4.0,571367.8252792631
3656.0,2.0,2.0,2022.0,4.521358640057602,1.0,9.0,856066.3005338378
4742.0,1.0,1.0,1977.0,0.8358729398574296,2.0,10.0,931856.9695152728
4195.0,2.0,1.0,1960.0,4.584809449298807,0.0,2.0,882532.5489330415
3952.0,1.0,2.0,1988.0,4.984545453300421,1.0,9.0,875163.0460692297
1414.0,5.0,1.0,1996.0,3.6519430962042674,2.0,9.0,372292.6033923184
1808.0,1.0,3.0,1968.0,3.967012494832954,1.0,5.0,402330.051233892
4677.0,4.0,3.0,1964.0,2.017862764103689,1.0,1.0,965304.8489878176
1013.0,1.0,1.0,1977.0,4.737095837302702,1.0,7.0,248621.82614873743
2420.0,5.0,3.0,1973.0,2.8837128474876543,2.0,10.0,560889.7929688855
4094.0,4.0,1.0,2021.0,3.795748009688997,1.0,10.0,933332.7201261588
1909.0,3.0,2.0,1958.0,4.658484721600757,2.0,4.0,453579.1055342158
3690.0,3.0,1.0,1996.0,4.888309891889787,0.0,9.0,814843.6877321303
4991.0,1.0,2.0,1982.0,4.249419604685034,2.0,6.0,1037268.0434280155
2055.0,1.0,3.0,2011.0,1.8635787814191351,0.0,3.0,460741.2339285246
1304.0,5.0,2.0,1968.0,4.849463824484371,2.0,6.0,357477.332666952
1779.0,5.0,3.0,2016.0,3.326537890596073,1.0,10.0,480192.2452357916
4077.0,2.0,1.0,1989.0,4.687891143583819,2.0,6.0,886451.6346786668
3401.0,5.0,3.0,1996.0,3.5424726161645834,1.0,5.0,786584.6102391081
1887.0,2.0,1.0,2014.0,1.8825753283147424,0.0,2.0,439793.0780082437
3261.0,4.0,1.0,1978.0,2.165110358642672,2.0,10.0,701493.9970692651
3179.0,1.0,2.0,1999.0,2.977122996963232,1.0,10.0,683723.1607044176
2606.0,4.0,2.0,1962.0,4.055066787019469,0.0,2.0,572024.023634332
4723.0,5.0,2.0,1950.0,1.9309214810315072,0.0,7.0,964865.2986386952
3268.0,4.0,2.0,1983.0,3.1087902476038645,2.0,2.0,742599.2533323644
1344.6754009355072,2.006852080982355,0.9905539811286659,1981.2787726029903,0.6015525458103899,-0.0024556729549251107,5.030276142773733,262382.8522740563
4283.052131577717,2.98673833867986,2.9897964779569954,2015.8509823665386,4.731318046071529,0.9969407839994159,6.035134438305086,985260.854490162
3603.1255121345494,0.9978642370098251,1.998027778997319,2016.05832241261,3.640067634599858,-0.002968732703672321,8.984166493502768,777977.3901185812
964.228896207608,0.9855598565403384,2.0104898770149853,1976.8141080759256,2.7448436766637845,1.0129007156301677,7.980315223393951,229698.9186636115
4918.625113554389,2.014131425429992,1.001630813637763,1993.2953266614159,4.707857228292873,-0.00838147914363031,7.977375337166847,1041740.8589249004
3943.0423919600903,5.0031188404573825,2.995431864895847,1990.0071930469182,2.4866502498585485,1.9960966587069269,7.984603672595326,879796.9835223783
3676.3254818579558,1.0019982239875604,2.0115385262544465,2012.0720287504253,4.896525124096572,-0.0010069884577968225,1.0498795667781795,814427.8614089885
3441.2341828966555,0.9814385686911755,0.999218393210861,1972.0493286914584,2.7825213282393584,0.994337884337879,0.9965133287456878,703413.1109446795
616.9221332811143,3.0005902151124966,3.0014297239925507,1996.9401823291294,0.9948977918606277,1.0118688575153871,8.032003661724195,173875.03721558454
2174.1568661866218,3.989778299206737,2.0048763137926926,1981.2398085300254,3.9510173394346166,2.004976404523161,4.959810380811841,504176.5060593679
1257.2890417998465,2.007818197569212,1.9926484950244103,2006.278879910299,3.553458634459371,1.0012212522251631,9.016201166484139,335332.59275293903
2914.2104367576176,2.0036616118672996,3.0068217535899566,1981.9035020370782,3.9842277506843318,-0.00994544414144321,1.9737027200764603,635097.3959198
2934.593229228935,5.010825434902121,2.991761215866344,1972.819190666769,4.791546842658034,2.011477555563382,9.005792207643667,701133.8041471172
1668.624970405398,5.007295449224068,3.0112575258333694,1987.982919571699,3.999044474190475,1.0137683287665011,8.039771310807874,440726.2848162878
3887.2566773456333,1.974634597160143,2.984750904348289,1982.8274554440093,3.250822584950267,0.9941457997564274,9.063784319202254,838719.430503504
4626.836900010315,4.995565010029432,0.996322342927093,2004.9936364024838,4.384082561573948,0.016642430069972257,3.9701310815332156,1019192.6613592046
3407.347277789392,2.9968697781693243,2.9974241638070747,1977.1276016817387,3.5380990033642017,0.0052730045650599714,0.9954979558135812,735850.8123421574
980.1586999638811,2.016601622463225,1.9989986671412519,1985.821313190673,2.3321297338156857,1.9987973725538355,1.0233979177908414,234261.64997473892
1571.678823435332,5.005297928470875,1.9927036270946994,1955.859895338801,4.464239180551793,0.9977409818907524,4.982535851168551,396246.3588887452
3054.8226959706944,2.0024787092176277,0.9960670901170713,2017.036469578375,1.5322606007520283,0.02165414596285552,2.0038754285187985,672852.0519810001
2549.0269508909096,3.9893158228632983,1.9946706128548737,1985.611212390673,3.7319321072096656,1.9992328577528442,8.0296368173201,586086.5685389101
3245.0379050289553,0.9940299351160857,1.997352698074564,2005.1067876894742,4.47897162642627,1.018135417076323,10.046047642375708,740174.0146550778
1463.58601290168,2.017352358853311,3.0112980683795003,2013.916420973782,3.7943369896363985,0.991199715334698,5.011710224064044,370167.09090271546
2305.165832905006,0.993372615849043,2.0058191347795233,2014.0297936203406,3.6380828742055282,2.0059698998921367,4.990257460140754,530824.1967752124
700.1296862917922,4.988322258719678,0.987280531403375,1995.7961195286996,3.8844862092758925,2.004717505921496,2.024193173028104,227515.3002879812
3233.189306654957,1.0142553188887087,3.000314245422234,1969.0263915000521,2.591248472961018,0.002282512918643001,6.995090661195234,652166.1423658864
3509.4481904683853,1.9930322109423837,2.9884620591179916,1968.2089712530885,4.4209447734073075,0.9907749108900052,8.036703818859511,745670.6371477235
2387.868906531626,4.036729161851591,0.9902321181711664,1977.8670690577585,1.4080328276931138,1.0010956200846826,9.965294677497347,513161.95119306416
1763.2065805663071,5.006950598557192,2.9945795483276876,2009.1471023686188,1.0804918802080514,1.0044950226313267,1.0100851030651452,432357.9061027443
2019.7092300084037,1.9629469266051363,3.004356033181747,1967.0089735955266,1.7738065743918943,2.0020055203340252,2.0140712896666106,434165.8966340506
3702.6764660028916,5.011225210976837,0.9958981744249837,1984.0756384601236,2.881886151397746,0.004485474100131303,9.986783252163779,809686.201143527
4057.4622445333125,2.9789063139156733,2.9907330682792566,1991.7769524405876,2.800652837127617,1.0070025355873722,3.9742876420087137,883819.0911218557
4412.299712981516,1.0080965919077978,1.0075231163319722,1959.9222180031022,4.206732437267014,2.001361388690526,5.006618452964855,912468.0479046734
1168.3802720377146,3.0010915063560932,1.0027520492611275,1998.0264574544826,2.3150728963389025,0.9900362893870646,2.0165707644847504,281313.0614448485
3381.690338972218,1.9909590245160884,2.006860766538173,1987.0013166060253,2.6609469856135624,0.00487846915530448,0.9889172387727168,705923.3148916194
2926.796314084507,3.9944892611956977,2.006624249131994,2012.9467975503853,0.5606678404148946,0.998707602305462,8.970369547920164,656980.4604282172
1110.56016587575,5.0077901565917,2.9948936704452844,2018.2358132963616,2.3475650133242745,0.011884225075207127,1.0245751487469967,318266.2771320871
2865.426109958867,1.0167107540931002,3.004025033570493,1956.7416520265836,3.415476080887722,-0.011440695125549212,3.9861055357049278,582468.7977365239
2556.0206760292963,5.019041839849041,0.9965366551157737,1982.9190916109915,0.5612172678596979,0.9969865187102163,2.0148779464387108,541967.633559251
740.7723082744559,2.015484833074579,3.0064814850433614,1996.928875375511,1.7523591121386948,1.0130572224050605,4.021784159132103,188531.42345710637
2526.220951086406,5.026559132773121,0.9982674321753863,2005.0203368359823,1.4194948415857946,-0.024290597269326978,7.993051083962494,565562.7504321395
3330.565636627487,1.0071542076661935,1.00002827570941,2014.2763398493566,0.7027282610220807,2.013774352463609,8.021806614613558,697574.5556670319
3107.3920565747508,1.9882845855660234,3.0125005870515196,1979.9143183911226,2.6412151436002125,0.00597331648196526,8.996959951094057,666733.4734616925
1871.7996627862037,5.004171691116429,1.002618862923879,1952.8426457788134,1.2970807717990376,0.9802546381498326,4.9492196763616905,376388.0216286443
1983.7862004158155,4.015542148141714,1.9976295758369036,1999.1757071273776,3.8390869065311004,0.9944516592337324,6.982068411406416,485380.95019563066
3064.3624212313225,2.006920107281071,3.01134263946334,2017.7266991227823,4.310646526727957,2.0157310169617113,2.958888211205257,735678.4622017285
1265.0297790775328,2.016274642974016,2.0059970721821645,1978.7855129253446,2.9660491892780665,0.0014046279906733885,10.028773627548427,296291.0010075069
4510.230441714794,4.016396938190984,2.997045010925553,2007.816616560083,4.914251657952054,-0.00041892867247525934,4.040779522656181,1046315.8960136625
522.8102633100352,3.019158077294034,1.0089089154515705,2015.5347388408259,2.5108191227074617,0.009381997413063184,10.017748035022525,187508.58531168045
3657.773717989433,1.0041954855044024,2.994700682237144,1994.0681156868202,2.7969738643890767,0.9985834738559508,9.020442914929172,793995.2848757812
2452.6672994197097,3.012033932520716,2.010821146897486,1953.1348113268018,4.974354191721983,0.009106604396030884,10.006757364628278,527393.5128875901
2072.2849950202203,5.00081353865335,0.9990188296825038,1975.1214269417576,1.553820270250643,1.992318552013872,10.009934873756777,467768.122943975
4460.771420725849,3.992114818501294,2.9967729281731046,1976.031785459613,4.73999380044965,0.9984139156182088,0.9937947713809879,981190.782911222
3564.2537873051433,3.010410940269769,2.9949815160849975,1995.2086696915087,0.6972118454376186,1.0042730563716662,1.9839539562768884,750481.7169351575
1508.1537705907606,2.006190234156297,2.9979031251251866,2013.359606439875,2.4930952958400536,-0.0031698439742924066,4.993312062328895,377511.26849809097
3970.607195295949,5.031153244987897,1.9996466744823935,1999.998853137479,0.8199947507300029,1.9934772929147637,3.051643128500062,866877.3524150968
3120.6284168634256,5.003591823922386,1.9963552247906724,1998.9060346717033,3.790641738791884,1.009548992905593,1.9866420153562419,731331.6610567131
4337.3221586267,3.02415642317427,2.987021328724713,1955.0552487190032,3.2582481051805505,0.9975959656030837,0.9711220233854527,899382.8651584806
2019.6253604750582,2.984803199913422,1.0016435884069943,2007.6830825440495,3.704047484970131,0.011023785512379085,9.986785838275754,485622.401919989
681.1595022219014,4.005112446754907,0.9970353258326478,1963.8346771885335,2.1589298439417157,0.008361675392282499,3.015240316690922,147601.55157708153
4804.5969331074475,0.9987515513835657,1.987706199567491,1979.1708635879572,2.157941732732638,1.9982953101229453,1.0367837554592347,986006.861736761
2460.2127558201473,3.0043413005317015,1.0022039652320145,1990.9664508684207,0.701452883573724,-0.003135854584337545,0.9793891408390522,509725.550655089
1511.224195137285,2.9927888227330275,1.983399368537601,1985.7916043461369,2.058960254048918,2.001458024041163,1.0414178550811317,346932.6209008944
3847.113099316101,1.9969287518600936,2.9906176878615724,1991.1034921815392,4.663136386428817,0.980438465893056,7.956156319744612,863289.3969030941
4299.602505099198,5.014726933897686,1.9993235406284342,1983.9038588746273,2.203366602227238,1.9924385272704859,2.9908577778358856,919295.8540615214
1792.0685008226235,1.0070481920901855,2.00004163411261,1955.4056870810082,4.233268522272597,2.0056905126319964,0.9923136638164907,406069.2709127523
1512.5745483266476,2.003254994157879,2.9888743477753925,2017.261053728046,4.273353604134641,1.9991213187177852,7.075591582556937,397346.1108776756
826.0261939008888,4.0014746022480665,1.0008536151433776,1966.9576666016146,2.1778745647885085,1.003921479159598,10.015579794944035,191117.1012230497
1370.2552087430438,4.02252888390811,2.004143108448206,2022.1143584714296,3.3244544606681976,-0.009534413618788252,3.03742323460362,384461.3548261602
1588.143291683026,2.9854071939209996,2.0121883383560157,1977.9328934985306,0.9312319927293774,0.9906920193693696,8.005553360846273,340980.72481778456
4487.414807005693,3.018314769821342,2.9942336622500334,2008.0795581554,0.96156153905062,0.002319647247826488,4.002316823285292,951093.5469938468
890.3943756965693,4.000887464189411,0.9862775020657852,1995.9102613152777,0.7425862601055176,1.9984390987518275,3.9926646514576114,217010.48526715024
995.2654655088271,2.986260091882456,2.008560124966509,1965.9675534190599,3.1010266631499492,2.0014168505864767,4.994643255673155,248224.0196560961
2576.02773852162,1.0011855838022006,2.9954665039985637,1970.8652178067257,2.4034619692337924,1.9946863173484626,5.964647248668795,538349.0962151848
4394.7397669422535,3.0138728788382774,1.9820374589744358,2016.889612607142,2.9764524834662014,1.9963422526951897,7.01520641580301,985223.9966541852
575.1919785635532,5.00490086449217,3.004812378964222,2018.3088767600152,2.8569127967440746,2.017488575805062,3.9841456911322326,242865.9315016322
3063.4902481837016,2.994659059040507,1.0130895432794569,1986.000617396901,2.0694196872220387,-0.0002802401185246404,8.003168626107028,654466.9454086807
2515.2648311975277,1.9891558190351053,0.9871452817896104,1998.1728865211758,3.5476255418067177,0.01567200723529856,6.077438517249194,551967.8882668803
3155.616698369838,0.9929876831685431,0.9945238456537382,1962.018389888363,3.9226024866847387,1.995098256891622,1.0305859064166094,663904.9927177994
2007.6351788983293,2.0280928434453167,0.9920688135264857,1982.936019546488,0.5566727718169985,1.0027844702495574,1.0005933816682793,397482.74798703607
882.5917860082393,1.988979586085916,2.0071466122975004,2002.2609831951058,1.4396455125337693,1.0037398557361428,8.971737312943002,209632.84147750464
4948.438737608929,5.001612511231584,1.9943774376515764,1999.6624966000204,3.695110698711164,1.996627221308836,9.997890577432125,1107045.062935083
4061.273468340547,1.0093161078564554,1.0042471535106674,1951.7965219790653,2.2301839254025664,-0.00450132138470747,5.948034776957826,787420.4040749857
2775.5722264877068,1.0094363308383716,0.9979788948345117,1990.967828049616,3.444148657756228,1.0032000488308745,9.969250519404417,605371.7047170609
3606.3111000530776,1.0118042967651264,0.993833325971798,1981.2902620435311,2.0607555861382973,1.0055559152410067,8.069474748571698,721018.0639031393
